Date,Close
18/04/2019,61.82
22/04/2019,62.44
23/04/2019,63.23
24/04/2019,62.8
25/04/2019,63.17
26/04/2019,63.61
29/04/2019,64.38
30/04/2019,59.42
1/05/2019,58.4
2/05/2019,58.13
3/05/2019,59.27
6/05/2019,59.47
7/05/2019,58.71
8/05/2019,58.31
9/05/2019,58.12
10/05/2019,58.21
13/05/2019,56.6
14/05/2019,56.02
15/05/2019,58.21
16/05/2019,58.95
17/05/2019,58.12
20/05/2019,56.94
21/05/2019,57.48
22/05/2019,57.57
23/05/2019,57.04
24/05/2019,56.67
28/05/2019,56.71
29/05/2019,55.82
30/05/2019,55.9
31/05/2019,55.18
3/06/2019,51.81
4/06/2019,52.65
5/06/2019,52.11
6/06/2019,52.22
7/06/2019,53.3
10/06/2019,54.02
11/06/2019,53.94
12/06/2019,53.85
13/06/2019,54.44
14/06/2019,54.27
17/06/2019,54.63
18/06/2019,55.18
19/06/2019,55.12
20/06/2019,55.57
21/06/2019,56.09
24/06/2019,55.78
25/06/2019,54.32
26/06/2019,53.99
27/06/2019,53.8
28/06/2019,54.05
1/07/2019,54.9
2/07/2019,55.56
3/07/2019,56.08
5/07/2019,56.58
8/07/2019,55.82
9/07/2019,56.24
10/07/2019,57.02
11/07/2019,57.21
12/07/2019,57.25
15/07/2019,57.52
16/07/2019,57.68
17/07/2019,57.32
18/07/2019,57.32
19/07/2019,56.51
22/07/2019,56.9
23/07/2019,57.31
24/07/2019,56.89
25/07/2019,56.61
26/07/2019,62.52
29/07/2019,61.97
30/07/2019,61.26
31/07/2019,60.83
1/08/2019,60.45
2/08/2019,59.7
5/08/2019,57.62
6/08/2019,58.5
7/08/2019,58.7
8/08/2019,60.24
9/08/2019,59.4
12/08/2019,58.74
13/08/2019,59.86
14/08/2019,58.21
15/08/2019,58.36
16/08/2019,58.88
19/08/2019,59.92
20/08/2019,59.13
21/08/2019,59.56
22/08/2019,59.48
23/08/2019,57.56
26/08/2019,58.44
27/08/2019,58.39
28/08/2019,58.55
29/08/2019,59.64
30/08/2019,59.41
3/09/2019,58.42
4/09/2019,59.07
5/09/2019,60.57
6/09/2019,60.25
9/09/2019,60.22
10/09/2019,60.3
11/09/2019,61.01
12/09/2019,61.71
13/09/2019,61.98
16/09/2019,61.57
17/09/2019,61.46
18/09/2019,61.62
19/09/2019,61.94
20/09/2019,61.5
23/09/2019,61.7
24/09/2019,60.94
25/09/2019,62.33
26/09/2019,62.07
27/09/2019,61.25
30/09/2019,60.95
1/10/2019,60.26
2/10/2019,58.83
3/10/2019,59.39
4/10/2019,60.45
7/10/2019,60.38
8/10/2019,59.46
9/10/2019,60.12
10/10/2019,60.43
11/10/2019,60.77
14/10/2019,60.86
15/10/2019,62.15
16/10/2019,62.18
17/10/2019,62.65
18/10/2019,62.27
21/10/2019,62.31
22/10/2019,62.14
23/10/2019,62.96
24/10/2019,63.05
25/10/2019,63.26
28/10/2019,64.5
29/10/2019,63.13
30/10/2019,63.06
31/10/2019,63.01
1/11/2019,63.69
4/11/2019,64.57
5/11/2019,64.6
6/11/2019,64.59
7/11/2019,65.44
8/11/2019,65.57
11/11/2019,64.96
12/11/2019,64.94
13/11/2019,64.9
14/11/2019,65.57
15/11/2019,66.74
18/11/2019,66.04
19/11/2019,65.77
20/11/2019,65.15
21/11/2019,65.07
22/11/2019,64.77
25/11/2019,65.33
26/11/2019,65.68
27/11/2019,65.65
29/11/2019,65.25
2/12/2019,64.5
3/12/2019,64.76
4/12/2019,66.03
5/12/2019,66.41
6/12/2019,67.03
9/12/2019,67.18
10/12/2019,67.23
11/12/2019,67.25
12/12/2019,67.51
13/12/2019,67.39
16/12/2019,68.06
17/12/2019,67.76
18/12/2019,67.63
19/12/2019,67.8
20/12/2019,67.48
23/12/2019,67.44
24/12/2019,67.18
26/12/2019,68.02
27/12/2019,67.59
30/12/2019,66.81
